,MaxDelqEver_2.0,MaxDelqEver_3.0,MaxDelqEver_4.0,MaxDelqEver_5.0,MaxDelqEver_6.0,MaxDelqEver_7.0,MaxDelqEver_8.0,MaxDelq2PublicRecLast12M_0.0,MaxDelq2PublicRecLast12M_1.0,MaxDelq2PublicRecLast12M_2.0,MaxDelq2PublicRecLast12M_3.0,MaxDelq2PublicRecLast12M_4.0,MaxDelq2PublicRecLast12M_5.0,MaxDelq2PublicRecLast12M_6.0,MaxDelq2PublicRecLast12M_7.0,MaxDelq2PublicRecLast12M_9.0,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1386,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-373.09836,-0.0,90.903534,0.0,-0.0,-17.158007,-106.08737,-12.196569,4.8336983,-346.70416,750.82556,-576.72974,32.580208,-99.78952,-172.6454,47.91875,-72.14919,0.0,-67.77084,-459.45496,-171.72066,26.642284,-66.05154,-236.21307,-110.92562,-92.060394
1387,-0.0,0.0,-189.831,-0.0,242.10515,0.0,0.0,-0.0,0.0,-0.0,-0.0,-377.83762,-0.0,56.957222,0.0,0.0,5.585769,81.257706,-0.0,28.175394,-17.621,334.05283,-389.08414,-30.281256,-220.05965,-376.32355,18.687496,-49.63517,-0.0,-8.423869,36.60698,189.45326,-239.27388,-60.68697,0.0,-0.0,-324.08847
1388,-0.0,-171.1516,-0.0,-0.0,84.16027,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,47.7005,-31.055183,-0.0,-19.309963,-33.48537,399.2907,-353.3795,-2.4046795,169.14899,-411.2634,17.658613,-35.473648,0.0,-26.11167,44.676895,-41.897903,-37.59266,60.323532,-291.98843,-0.0,-300.11542
1389,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-80.160576,-82.97525,-5.4056525,1.5215462,-68.440155,639.5624,-97.754295,2.3386328,211.94046,-544.181,74.16799,-13.665824,0.0,4.053692,48.49069,-167.3601,-78.441185,-198.14024,-241.37119,-17.072386,-652.5904
1390,-0.0,0.0,-0.0,-0.0,55.852173,0.0,86.275375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-21.020418,138.02066,-0.0,36.157547,-39.913124,-0.41308302,19.482231,-60.300728,-65.99246,-69.41334,5.3193865,0.9276508,-30.918617,-0.0,-15.127734,-0.0,21.379519,-0.0,93.01257,2.5367744,29.565987,13.339229,-85.12053,27.542116
1391,-0.0,-0.0,-0.0,-161.38167,203.72658,0.0,0.0,-0.0,0.0,-0.0,-171.59143,-0.0,-0.0,59.191986,0.0,0.0,-78.463036,-203.96634,-61.450382,0.0,10.092799,232.63863,-261.22504,11.312678,-128.26463,-691.21423,11.371825,-342.61502,-0.0,-138.1188,-269.34497,179.69075,-76.78417,150.98563,112.7896,-22.250134,-507.00204
1392,-131.07285,-0.0,-0.0,-0.0,125.754364,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,121.87686,-216.5116,-285.69046,-4.4259987,12.393562,525.3418,-263.57126,-16.314003,37.689594,-777.8618,7.2396474,-15.450273,-0.0,-36.729916,67.89088,164.15343,70.74757,-23.41702,-129.14162,-0.0,-536.2638
1393,-0.0,-0.0,-0.0,-183.81845,243.26958,0.0,0.0,-0.0,0.0,-0.0,-0.0,-441.73468,-0.0,126.40176,0.0,0.0,-100.29014,380.7986,-74.04529,-2.6312833,5.561782,667.7213,-245.39182,33.862194,-33.63731,-406.27173,-50.207962,20.003603,0.0,23.404125,87.558754,54.993763,-143.48549,-140.12997,-295.41412,-0.0,-500.46906
1394,-0.0,0.0,-0.0,-0.0,96.19529,0.0,79.21876,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,9.242398,144.642,-0.0,27.997786,-69.620285,-5.4289446,8.742969,-17.620491,436.9342,-112.57823,-14.306552,20.85691,-194.81787,-46.732544,-12.182207,6.806715,0.0,-0.0,-159.74261,41.133476,-109.88891,-74.4496,-33.35623,-226.09592
1395,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,97.959526,14.161299,-48.50984,-8.940927,-30.930828,62.26739,-375.2778,-9.812009,75.93141,-65.005615,47.663055,-26.622257,4.597342,23.79705,-11.139209,103.221405,-7.9909973,-343.2217,-53.504406,-33.701855,-48.384323
1396,-0.0,0.0,0.0,-0.0,61.395866,0.0,24.499115,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,11.451235,86.22644,-0.0,87.51267,-164.2652,-0.0,-3.8430626,-15.868647,180.88754,-560.8453,143.91307,10.722742,-178.39995,-206.30942,3.848152,0.9046602,-10.38539,-201.12207,-182.55002,3.5703564,-490.4502,-61.435757,-0.0,-329.82904
1397,-0.0,-0.0,-0.0,-0.0,217.59723,0.0,125.07568,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,81.01319,182.45616,0.0,-14.014154,-191.32065,-34.84241,-5.4023523,-44.1682,497.07312,-346.04288,-17.746847,43.92163,-334.01404,0.0,12.603378,0.0,-0.0,44.222866,-43.389004,-70.5338,-61.686325,0.0,-172.97368,-208.18137
1398,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-348.8466,-0.0,92.44998,0.0,0.0,24.312708,151.57967,11.879433,-1.7068694,-0.7767454,814.8897,-238.15924,27.145403,-157.05829,-345.6604,-80.38597,-5.1084604,0.0,31.535374,41.13273,-98.022095,-62.92626,-99.51688,-187.21248,-86.0761,-353.21423
1399,-0.0,-0.0,-0.0,-157.05049,185.78424,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,21.539717,71.744,-41.0354,0.69336545,-2.908342,635.7189,-687.22784,-26.105318,16.270412,-465.22876,0.0,-22.006123,0.0,-6.4489193,48.729168,234.8839,-75.95577,-110.17437,-394.05933,-66.492134,-140.67255
1400,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-338.94037,-0.0,63.620586,0.0,0.0,-14.648824,-389.4284,-6.7377596,-5.3214483,-48.447556,466.5222,-265.76608,-7.625847,-39.120953,-736.0077,24.744116,-194.68889,-0.0,0.3081815,-34.585987,107.41025,-255.47447,120.457924,-291.9119,-0.0,-112.05638
1401,-0.0,-0.0,-0.0,-0.0,17.527578,-0.0,105.612816,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-40.44353,129.87982,-0.0,80.45168,-41.370945,-5.843275,-6.7026005,-38.257282,-16.187895,-32.949104,24.017523,-5.419086,-112.24922,-0.0,149.28899,-0.0,36.88522,-21.169754,15.400753,-80.90541,28.83206,6.593741,-43.66637,-33.914093
1402,-0.0,-0.0,-0.0,-0.0,162.83955,181.02434,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10.022922,20.73607,-5.2686286,16.910765,-272.79868,269.32376,-333.3973,-4.26401,29.692162,220.2357,0.0,15.578704,0.0,-11.88046,27.55934,-36.31314,-52.797127,-52.715755,-110.496216,-65.5083,-64.54573
1403,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-382.23035,-0.0,87.783195,0.0,0.0,20.190393,-97.830505,-146.79552,2.3559098,-21.558157,749.86975,-319.37216,-1.9841574,-146.38722,-301.77094,-54.443943,-94.00172,5.4211187,-6.1992183,40.459934,-11.275123,-147.32968,-361.56427,-209.33908,-0.0,-434.67282
1404,-0.0,0.0,-0.0,-76.079,35.20646,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-13.114959,-0.8741064,-21.308903,-9.072733,32.29567,-192.51501,-13.733452,1.3498843,16.6761,32.015697,-25.41184,-0.0,19.142601,-15.411452,-59.837067,-23.225195,-24.40841,16.29742,-33.692394,-9.919654
1405,-86.68542,0.0,-0.0,-0.0,22.966106,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,6.505777,-65.02227,-10.548322,1.8670449,-6.9757957,134.95665,-152.07245,-5.7726655,65.54509,-175.64146,-85.51404,-3.914079,-0.0,0.0,-0.0,-72.07339,2.2013443,-0.0,-20.11106,0.015863905,-58.70007
1406,-0.0,-0.0,-0.0,-0.0,156.17714,0.0,148.24744,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,28.990396,122.893,0.0,-19.666512,-548.19885,-62.749317,-0.8088901,-1.3984648,589.92004,28.805635,76.53104,34.240208,-837.75385,-0.0,-599.7988,-0.0,2.0016646,77.90072,47.848373,-66.99552,-0.0,-211.72903,-74.58121,-612.54596
1407,-0.0,-0.0,-97.60078,-0.0,181.96951,0.0,0.0,-0.0,0.0,-0.0,-0.0,-335.13824,-0.0,86.01752,0.0,0.0,-98.64824,55.070908,-141.08688,25.628874,2.337024,264.66248,-444.66275,-6.31104,-145.61969,-312.6025,-51.051926,2.2338674,0.0,-15.45101,-42.700386,139.96213,-26.19396,-240.13246,-261.2653,-39.100403,-489.2894
1408,-0.0,-0.0,-0.0,-0.0,21.23863,-0.0,101.35776,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-35.71336,118.461365,0.0,47.93554,16.643991,-12.438657,10.312382,-10.675523,79.53205,125.04585,-0.30633464,-3.8429058,-189.11516,42.921738,71.64059,-0.0,-26.633152,27.940422,5.529302,-18.952765,16.366467,19.317938,-0.0,-1.9064578
1409,-0.0,0.0,-0.0,-0.0,131.11217,0.0,111.684425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.976814,132.10422,0.0,-27.011316,-390.6702,-22.22082,-1.5770881,-62.38875,219.61412,-57.508575,77.40029,31.503477,-741.4268,-186.0727,-67.27924,-0.0,0.0,-0.0,26.947332,-125.09506,-23.85208,-132.16512,-0.0,-279.20718
1410,-0.0,-0.0,-0.0,-0.0,16.785988,-0.0,94.86272,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,26.948578,24.023743,-15.192927,-17.287132,-1.752134,30.236416,54.218624,0.63100314,-4.1420703,-87.07904,43.30235,109.38477,-2.7565606,-28.285946,22.614378,54.94863,24.050669,28.96092,27.574207,-21.642231,16.507107
1411,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,73.92517,-116.54567,-40.33385,-3.8494542,1.8815452,152.42444,-523.7048,-37.437588,-55.23597,-389.06927,-0.0,-51.01947,0.0,90.8657,-144.92526,161.91602,-69.39674,48.14517,-34.431465,39.24099,-168.61208
1412,-0.0,0.0,-0.0,-0.0,79.19722,0.0,52.276535,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,119.834724,4.354515,-0.39908808,-30.69463,-16.143414,-63.047897,-195.11682,-12.676379,7.1809683,-72.90403,-268.88702,58.102882,-0.0,0.0,-0.0,11.053999,-67.21068,-0.0,-10.582549,-35.473797,-1.8848662
1413,-0.0,-0.0,-0.0,-0.0,170.70428,0.0,211.46548,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.38398,193.83853,0.0,103.05246,-259.02286,-57.743412,13.859398,-29.811937,481.50122,176.10217,-18.878462,33.496937,-763.6747,-0.0,48.427776,-225.70206,-44.538513,72.39107,45.4346,-36.37233,81.37002,-150.91437,-0.0,-231.29886
1414,-0.0,-0.0,-0.0,-154.8978,182.20648,0.0,0.0,-0.0,0.0,-0.0,-0.0,-399.09772,-0.0,100.92888,0.0,-0.0,-27.117647,-191.42331,-36.582077,-1.3652146,-82.30102,717.0038,-684.752,-18.240118,-18.813423,-417.4876,67.96626,-13.389775,9.105848,-48.371487,-228.35596,66.32224,-73.64837,-0.0,-252.8441,-233.9012,-67.49177
1415,-0.0,0.0,-0.0,-154.35516,35.61449,0.0,0.0,-0.0,0.0,-0.0,-165.80615,-0.0,-0.0,-0.9848175,0.0,-0.0,73.29679,-25.237238,-29.76621,-39.640907,1.4700388,212.63,-796.8549,66.21348,-18.0843,-98.41425,67.87906,-1.6056358,15.030194,9.010801,-53.37754,107.52575,55.710526,-276.9279,-40.420948,-0.0,-321.3235
1416,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-416.9011,44.204838,0.0,0.0,71.19037,-82.357414,-17.069132,-7.2053123,3.7858543,469.93903,-329.4008,-25.162474,33.93606,-366.5613,-15.3603735,-9.18749,-99.69176,0.0,-0.0,191.83467,63.169567,-148.32365,-138.41681,-0.0,-199.08386
1417,-258.99655,0.0,-0.0,-0.0,209.9016,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10.094476,-237.3849,-6.2769156,51.13047,-32.893,123.9484,-22.879482,45.611393,283.08798,-673.9384,-223.56204,-16.052628,-61.012566,0.0,-0.0,64.44998,-93.97021,-203.94096,-205.65007,-9.359539,-244.97464
1418,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,60.61569,-62.862713,-36.577362,-60.38439,-6.518219,260.38458,147.64806,-9.568071,27.819132,-652.0515,-44.687035,3.8854287,-36.21302,-38.503727,50.262997,-16.109718,44.76954,-50.51501,-62.054283,-24.164276,-268.55997
1419,-0.0,-0.0,0.0,-76.26865,30.048822,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,185.01328,-67.90959,-39.272026,-11.698327,8.682867,206.7166,-287.03152,54.370625,64.65234,-389.8018,60.249527,-40.29421,0.0,0.0,-0.0,-116.21139,-0.74186873,63.86366,-40.32496,-7.4745507,-174.4964
1420,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,117.26304,179.66263,-0.8433609,3.8072016,-11.2113,202.26079,-198.97652,-21.439476,156.18275,-186.93115,-51.507988,-36.016193,0.0,22.605122,-84.38349,-9.419314,-29.781013,42.79112,-29.595173,-0.0,-103.61431
1421,-0.0,-0.0,-0.0,-149.458,173.91846,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,24.702839,-107.77308,-29.282913,-10.173479,-17.223854,340.8842,-559.0534,-20.138487,159.13914,-384.67484,36.004612,11.144296,-57.066334,0.0,-0.0,141.24261,-74.96061,-176.80998,-186.13106,-96.43952,-242.7003
1422,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-328.94562,-0.0,60.08709,0.0,0.0,-121.092575,-175.67953,-11.817725,-35.207344,-18.006876,540.9769,-54.831345,18.839584,-112.54834,-635.09265,52.29437,-15.534781,-0.0,-0.0,-0.0,-3.9814923,-93.95245,-125.93059,-291.49017,-0.0,-481.85574
1423,-0.0,-0.0,-0.0,-0.0,223.94504,0.0,128.01883,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-35.032803,-207.7378,-55.280533,49.825447,-26.7621,244.6569,-133.35655,-16.91838,54.236767,-832.6914,-0.0,-494.1125,-0.0,-10.263046,-42.65105,236.0517,-46.762226,-0.0,-243.02068,-0.0,-722.1756
1424,-0.0,-0.0,-0.0,-0.0,87.76506,0.0,146.26047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-19.570267,145.43314,0.0,27.143969,-117.344345,-32.785305,-15.8795,-7.890048,318.2695,212.90273,-4.7481837,12.565029,-355.76666,9.714652,0.0,-73.637215,-27.843334,45.796474,-30.90933,-17.39113,38.173523,-35.680725,-0.0,-73.376366
1425,-244.67876,0.0,-0.0,-0.0,215.2347,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-276.5658,43.930824,0.0,0.0,-168.68758,-243.55176,-17.662931,4.7514744,14.179793,186.51294,96.53756,-17.966116,53.57538,-519.73883,32.16886,29.767815,-0.0,-62.588093,-79.24639,-273.83856,116.27342,-125.65757,-146.57184,39.68875,-537.1696
1426,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-92.124886,-36.948483,7.079456,-51.028965,322.85922,-381.33237,62.168404,349.16162,-462.49918,-196.75867,-171.90096,-386.04724,116.44484,-51.082275,-4.8900456,-57.92337,-252.19128,318.7891,-102.74105,-664.99615
1427,-0.0,-0.0,-0.0,-0.0,117.496124,0.0,149.40826,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-7.0109625,134.69754,0.0,41.313457,-403.6342,-0.0,4.8889456,-4.0655527,326.02963,-146.49702,156.67052,27.610922,-666.6601,-152.19264,-84.1043,-0.0,0.0,-0.0,-4.6796017,-15.970369,-58.70319,-174.27898,-0.0,-483.6667
1428,-0.0,0.0,-0.0,-0.0,58.282127,0.0,90.92112,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-15.863786,138.93472,-0.0,41.123344,34.199043,-0.5335647,-5.9364877,-5.207274,188.38895,-22.738134,-10.350584,7.2970934,-144.03691,-62.044407,-4.0438137,0.0,4.8883,-29.961088,-40.72227,7.875722,-0.0,-13.620394,4.1904078,-280.73477
1429,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-375.2735,-0.0,109.74224,0.0,0.0,-39.4412,-25.396093,-4.392773,2.8084943,-81.75303,918.3554,-530.0697,-5.596944,-199.58846,-119.255264,182.68555,0.013539368,0.0,0.0,-0.0,-98.51475,-136.52278,-111.156715,-321.81906,-106.534035,-142.46815
1430,-0.0,-0.0,-0.0,-0.0,119.79702,0.0,160.69565,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.10622406,127.82497,0.0,47.14773,-111.657745,-63.531357,-2.2084808,-33.797817,400.68863,-37.825302,-0.0,39.00938,-854.111,-59.52047,-18.637846,-196.97594,53.336006,-85.73727,184.71152,-35.83442,-0.0,-283.32736,-0.0,-602.9377
1431,-0.0,-0.0,-0.0,-0.0,186.01472,0.0,83.04497,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,89.661804,138.39612,0.0,13.298862,-385.80762,-4.8976026,14.621815,-40.62212,820.0636,-605.5777,7.2327604,57.279373,-1003.33124,44.953552,-60.035988,10.822834,-52.535492,-289.15585,-17.902325,-68.59769,141.97075,-402.4625,-164.86441,-348.11395
1432,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-14.776617,9.733709,-80.71598,-21.507002,-23.51377,833.8032,-549.0273,3.2213562,250.23,-234.64288,-37.65912,-7.413932,0.0,-0.0,-0.0,53.099678,-88.69308,-570.04443,-105.97503,-0.0,-538.8342
1433,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-271.5869,-0.0,15.020798,0.0,0.0,-1.0701298,-240.42064,-11.175774,-8.715251,-57.961735,366.09692,241.8936,-0.106407374,-16.56684,-612.8312,108.67727,43.16312,-207.92845,-30.838068,36.31836,-68.13952,-42.613846,102.892815,-72.34063,-0.0,55.739983
1434,-0.0,-83.367714,-0.0,-0.0,181.42688,0.0,0.0,-113.15664,0.0,-0.0,-0.0,-0.0,-0.0,98.614395,0.0,-0.0,-13.018341,-30.348198,-0.0,29.71253,-94.39864,566.6763,-462.33118,-11.360506,-36.9649,-327.2303,0.0,-14.861984,0.0,19.059322,-94.25323,-34.903397,-0.0,-363.56894,-140.15395,-0.0,-190.9775
1435,-0.0,0.0,-0.0,-71.23083,33.26759,-0.0,0.0,-0.0,-0.0,-0.0,-174.59325,-0.0,-0.0,-38.4621,0.0,-0.0,79.92502,90.06423,-10.9119215,0.97469085,-9.14518,141.35455,-329.28497,-36.86679,-0.8894837,-183.87932,-0.0,45.939262,-1.9011703,-42.925602,28.970068,121.676506,-3.3513715,-36.859985,-16.456656,-0.0,-148.00494
1436,-0.0,-0.0,-0.0,-0.0,25.248158,0.0,106.68879,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.23743,116.8409,0.0,35.296043,31.91988,-4.8470807,-57.574623,-9.758719,103.8006,152.45096,0.4958276,-2.1271296,-99.87818,-0.0,-64.82643,-1.5739126,-19.139374,29.608862,52.758995,21.732819,-0.0,4.0381303,-9.911667,19.564573
1437,-0.0,-0.0,-0.0,-0.0,153.59924,0.0,189.80527,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,17.88117,158.12204,0.0,112.723015,-227.43425,-32.310402,-15.575478,2.4368882,689.7937,170.79312,9.816444,40.255753,-1118.7144,-7.9485354,-149.12424,-0.0,-5.930559,81.94363,-41.924057,-45.234135,71.52384,-353.8165,-20.897135,-682.03375
1438,-0.0,-0.0,-0.0,-0.0,96.74783,0.0,146.42868,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-17.474566,164.95729,0.0,-0.0,-199.19955,-14.168075,-23.390062,-45.314613,254.88594,-8.823877,-7.9414115,14.378763,-485.95074,-83.29283,-26.348577,-0.0,0.0,-0.0,64.94158,9.10076,27.836233,-70.5682,-0.0,77.80534
1439,-0.0,-0.0,-0.0,-0.0,35.30748,0.0,131.03766,22.550564,-0.0,-0.0,-0.0,-0.0,-0.0,-25.47598,0.0,0.0,114.306404,-46.4671,-60.3943,-25.069687,-10.075666,55.48054,-149.79637,-10.08657,-0.90676403,-174.47488,44.234238,75.624275,-0.0,-43.30567,26.938581,98.76709,-71.26321,15.00705,-29.521645,-25.147118,-33.373215
1440,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,89.151436,-123.7194,-74.27131,-11.231604,-93.600075,242.52902,-6.0944896,5.417542,372.42825,-419.17056,2.107518,48.691998,-53.940796,-26.170456,30.683752,-2.2347991,-31.899614,36.772717,0.0,-35.35754,-139.96436
1441,-0.0,-0.0,-0.0,-136.20828,207.16673,0.0,0.0,-0.0,0.0,-0.0,-0.0,-330.73938,-0.0,100.36054,0.0,0.0,-92.157104,-22.853987,-42.972168,-0.26127964,25.692472,306.0693,-621.46326,7.544297,-92.73762,-246.63142,91.49456,20.552153,0.0,25.909273,40.418392,121.99099,-111.07009,-233.36778,-288.89682,-165.44472,-67.62044
1442,-0.0,0.0,-0.0,-131.92136,97.03478,0.0,0.0,-0.0,0.0,-0.0,-0.0,-231.27496,-0.0,25.53928,0.0,-0.0,117.092186,363.46716,-2.0217185,1.4189696,-37.181526,123.82671,-416.01044,58.660618,-20.736073,-97.25419,-170.35594,1.170444,0.0,0.0,-0.0,161.91174,-50.19033,-405.8802,-65.33113,-26.400467,-215.94763
1443,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-330.84793,-0.0,61.67901,0.0,0.0,14.961249,-133.19398,-25.052635,-1.0284582,-9.189052,594.47406,-272.51233,-16.195677,-131.99498,-185.25188,103.69019,-118.44451,-0.0,-14.749281,29.236763,5.183251,-212.01363,-179.79646,-136.70459,-0.0,-557.1388
1444,-0.0,0.0,-0.0,-0.0,20.900314,0.0,62.162476,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27.616592,76.041954,0.0,65.67151,-17.222126,193.79047,-0.0,-4.3386273,90.572044,84.18709,-3.7973857,-1.5688106,-130.66309,27.344414,-79.28257,-0.0,-22.503862,17.456503,1.1258126,12.1409855,29.79382,42.589977,-0.0,-17.289833
1445,-0.0,0.0,-0.0,-0.0,233.60085,0.0,90.90494,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,70.33679,203.28218,0.0,74.38875,-286.54205,-0.0,-30.705076,-65.115295,549.59937,-292.55417,-18.337402,55.10266,-558.86694,2.136176,-30.958424,-0.0,-22.887169,42.91725,-129.03993,-161.6594,-243.70747,-89.804016,-0.0,-441.45023
1446,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-268.84918,-0.0,66.3636,0.0,0.0,-29.058409,-41.6068,-31.14141,-37.329227,14.79145,441.39795,-306.60617,2.9422574,-14.901981,-422.28757,69.193275,3.8573072,-32.21862,-24.637352,27.718868,-34.64572,-38.770294,-123.746,-141.57495,-0.0,-71.48794
1447,-0.0,0.0,-0.0,-80.18033,42.946228,-0.0,0.0,0.0,-0.0,-0.0,-97.155846,-0.0,-0.0,-22.47245,0.0,-0.0,73.3585,23.770412,-0.8662238,71.171936,-17.342844,-57.60891,-179.59592,-7.1693745,0.5177236,-124.201805,-114.23651,73.884026,-0.0,0.0,-0.0,72.78184,29.392622,-0.0,25.018526,-14.593841,-9.464418
1448,-237.08249,-0.0,-0.0,-0.0,200.60175,0.0,0.0,-0.0,0.0,-0.0,-186.46066,-0.0,-0.0,50.545982,0.0,0.0,-25.329197,-200.04135,-0.0,56.18878,-36.402496,143.67711,-102.19359,-17.103855,-100.67693,-707.229,-1.8619205,-72.0841,-6.4361515,-21.60183,-111.75282,-60.374607,-96.58922,62.926044,-308.7803,-0.0,-346.16446
1449,-0.0,0.0,-0.0,-0.0,215.36336,0.0,79.030975,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,69.47868,181.35333,0.0,76.39119,-565.6529,7.601677,-6.8006973,-105.23958,677.2203,-513.9426,-23.043255,60.748585,-1095.4127,35.10335,-108.16979,-0.0,4.929882,-373.76517,189.89682,-232.70416,144.37877,-243.7546,-0.0,-150.04402
1450,-0.0,-0.0,-0.0,-0.0,20.78915,0.0,106.00275,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-35.535606,125.329926,0.0,10.190391,3.9342237,-6.8093867,29.30132,-15.889834,99.16384,109.219574,0.06351456,-3.2552183,-221.45117,-39.935078,-7.3542337,-0.0,-25.010563,29.597872,35.568897,24.92848,29.872576,15.787809,-21.677588,31.805826
1451,-0.0,0.0,-0.0,-0.0,271.82318,0.0,142.21664,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,90.26491,209.58812,0.0,32.108467,-220.87753,-57.67823,-15.574269,-102.89796,533.55286,-308.5886,-9.404597,54.703087,-597.5796,-10.908621,-315.4055,-0.0,-0.0,-0.0,269.46265,-316.0848,-0.0,-133.93861,-0.0,-741.15625
1452,0.0,-0.0,-0.0,-0.0,98.81955,0.0,150.59125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,35.151062,119.80222,0.0,-6.116005,47.73112,-110.147285,3.020751,0.6761959,520.6212,147.2679,-8.133037,19.909813,-555.22723,-26.093578,60.68945,-0.0,-12.416601,59.97095,-26.233244,-13.067021,33.52124,-189.86803,-0.0,-145.16235
